XLabel,Wavenumber
YLabel,Absorbance
FileType,Absorbance
DisplayDirection,20300
PeakDirection,20312
898.826141,0.001008
900.754953,0.000273
902.683764,-0.000724
904.612576,-0.000479
906.541387,0.000655
908.470199,0.000600
910.399010,-0.000346
912.327822,-0.001072
914.256633,-0.000991
916.185445,0.000074
918.114256,0.000759
920.043068,0.000442
921.971879,0.000040
923.900690,0.000051
925.829502,0.000008
927.758313,-0.000259
929.687125,-0.000131
931.615936,0.000175
933.544748,0.000357
935.473559,0.000573
937.402371,0.000076
939.331182,-0.000681
941.259994,-0.000377
943.188805,0.000124
945.117617,-0.000055
947.046428,-0.000161
948.975240,0.000032
950.904051,0.000091
952.832862,0.000168
954.761674,0.000378
956.690485,0.000345
958.619297,0.000132
960.548108,-0.000045
962.476920,-0.000210
964.405731,-0.000222
966.334543,-0.000263
968.263354,-0.000499
970.192166,-0.000468
972.120977,-0.000089
974.049789,0.000057
975.978600,-0.000115
977.907411,-0.000117
979.836223,0.000056
981.765034,0.000022
983.693846,-0.000153
985.622657,-0.000189
987.551469,-0.000119
989.480280,0.000016
991.409092,0.000129
993.337903,-0.000029
995.266715,-0.000248
997.195526,-0.000243
999.124338,-0.000184
1001.053149,-0.000153
1002.981960,-0.000136
1004.910772,-0.000118
1006.839583,-0.000062
1008.768395,-0.000081
1010.697206,-0.000162
1012.626018,-0.000124
1014.554829,0.000032
1016.483641,0.000025
1018.412452,-0.000123
1020.341264,-0.000053
1022.270075,0.000027
1024.198887,-0.000160
1026.127698,-0.000281
1028.056509,-0.000220
1029.985321,-0.000185
1031.914132,-0.000168
1033.842944,-0.000150
1035.771755,-0.000182
1037.700567,-0.000226
1039.629378,-0.000252
1041.558190,-0.000196
1043.487001,-0.000080
1045.415813,-0.000094
1047.344624,-0.000216
1049.273436,-0.000299
1051.202247,-0.000308
1053.131058,-0.000219
1055.059870,-0.000079
1056.988681,-0.000058
1058.917493,-0.000180
1060.846304,-0.000240
1062.775116,-0.000218
1064.703927,-0.000197
1066.632739,-0.000155
1068.561550,-0.000134
1070.490362,-0.000118
1072.419173,-0.000171
1074.347985,-0.000285
1076.276796,-0.000235
1078.205607,-0.000103
1080.134419,-0.000074
1082.063230,-0.000178
1083.992042,-0.000278
1085.920853,-0.000247
1087.849665,-0.000195
1089.778476,-0.000128
1091.707288,-0.000098
1093.636099,-0.000196
1095.564911,-0.000218
1097.493722,-0.000110
1099.422534,-0.000061
1101.351345,-0.000080
1103.280156,-0.000054
1105.208968,-0.000045
1107.137779,-0.000117
1109.066591,-0.000182
1110.995402,-0.000155
1112.924214,-0.000071
1114.853025,-0.000082
1116.781837,-0.000129
1118.710648,-0.000124
1120.639460,-0.000183
1122.568271,-0.000212
1124.497083,-0.000136
1126.425894,-0.000088
1128.354706,-0.000080
1130.283517,-0.000084
1132.212328,-0.000137
1134.141140,-0.000186
1136.069951,-0.000158
1137.998763,-0.000098
1139.927574,-0.000090
1141.856386,-0.000125
1143.785197,-0.000110
1145.714009,-0.000122
1147.642820,-0.000209
1149.571632,-0.000187
1151.500443,-0.000123
1153.429255,-0.000142
1155.358066,-0.000128
1157.286877,-0.000105
1159.215689,-0.000139
1161.144500,-0.000136
1163.073312,-0.000129
1165.002123,-0.000213
1166.930935,-0.000277
1168.859746,-0.000236
1170.788558,-0.000128
1172.717369,-0.000060
1174.646181,-0.000090
1176.574992,-0.000045
1178.503804,0.000012
1180.432615,-0.000124
1182.361426,-0.000266
1184.290238,-0.000272
1186.219049,-0.000235
1188.147861,-0.000172
1190.076672,-0.000074
1192.005484,-0.000062
1193.934295,-0.000131
1195.863107,-0.000128
1197.791918,-0.000145
1199.720730,-0.000209
1201.649541,-0.000171
1203.578353,-0.000147
1205.507164,-0.000203
1207.435975,-0.000173
1209.364787,-0.000083
1211.293598,-0.000101
1213.222410,-0.000163
1215.151221,-0.000130
1217.080033,-0.000113
1219.008844,-0.000155
1220.937656,-0.000123
1222.866467,-0.000078
1224.795279,-0.000110
1226.724090,-0.000107
1228.652902,-0.000025
1230.581713,0.000053
1232.510524,0.000060
1234.439336,0.000012
1236.368147,0.000015
1238.296959,0.000082
1240.225770,0.000126
1242.154582,0.000122
1244.083393,0.000151
1246.012205,0.000236
1247.941016,0.000222
1249.869828,0.000143
1251.798639,0.000146
1253.727451,0.000089
1255.656262,-0.000017
1257.585073,-0.000018
1259.513885,-0.000003
1261.442696,0.000073
1263.371508,0.000210
1265.300319,0.000203
1267.229131,0.000150
1269.157942,0.000153
1271.086754,0.000191
1273.015565,0.000289
1274.944377,0.000255
1276.873188,0.000109
1278.802000,0.000134
1280.730811,0.000196
1282.659622,0.000148
1284.588434,0.000153
1286.517245,0.000146
1288.446057,0.000030
1290.374868,-0.000008
1292.303680,0.000013
1294.232491,-0.000069
1296.161303,-0.000162
1298.090114,-0.000165
1300.018926,-0.000133
1301.947737,-0.000130
1303.876549,-0.000138
1305.805360,-0.000109
1307.734172,-0.000094
1309.662983,-0.000128
1311.591794,-0.000144
1313.520606,-0.000114
1315.449417,-0.000068
1317.378229,-0.000001
1319.307040,-0.000005
1321.235852,-0.000098
1323.164663,-0.000151
1325.093475,-0.000178
1327.022286,-0.000160
1328.951098,-0.000091
1330.879909,-0.000123
1332.808721,-0.000172
1334.737532,-0.000049
1336.666343,0.000196
1338.595155,0.000340
1340.523966,0.000252
1342.452778,0.000133
1344.381589,0.000096
1346.310401,0.000044
1348.239212,-0.000004
1350.168024,-0.000050
1352.096835,-0.000102
1354.025647,-0.000144
1355.954458,-0.000179
1357.883270,-0.000068
1359.812081,0.000194
1361.740892,0.000336
1363.669704,0.000218
1365.598515,0.000070
1367.527327,0.000024
1369.456138,0.000008
1371.384950,0.000122
1373.313761,0.000290
1375.242573,0.000253
1377.171384,0.000124
1379.100196,0.000047
1381.029007,-0.000016
1382.957819,-0.000013
1384.886630,0.000098
1386.815441,0.000196
1388.744253,0.000155
1390.673064,0.000100
1392.601876,0.000225
1394.530687,0.000419
1396.459499,0.000512
1398.388310,0.000558
1400.317122,0.000393
1402.245933,0.000165
1404.174745,0.000106
1406.103556,-0.000028
1408.032368,-0.000093
1409.961179,-0.000009
1411.889990,-0.000065
1413.818802,-0.000109
1415.747613,0.000102
1417.676425,0.000471
1419.605236,0.000524
1421.534048,0.000239
1423.462859,0.000109
1425.391671,0.000035
1427.320482,-0.000023
1429.249294,0.000009
1431.178105,-0.000106
1433.106917,-0.000152
1435.035728,0.000188
1436.964539,0.000351
1438.893351,0.000005
1440.822162,-0.000202
1442.750974,-0.000228
1444.679785,-0.000200
1446.608597,-0.000064
1448.537408,-0.000055
1450.466220,-0.000185
1452.395031,-0.000161
1454.323843,0.000228
1456.252654,0.000783
1458.181466,0.000577
1460.110277,-0.000036
1462.039089,-0.000121
1463.967900,0.000119
1465.896711,0.000030
1467.825523,-0.000207
1469.754334,-0.000044
1471.683146,0.000336
1473.611957,0.000407
1475.540769,0.000173
1477.469580,-0.000118
1479.398392,-0.000268
1481.327203,-0.000256
1483.256015,-0.000199
1485.184826,-0.000081
1487.113638,0.000165
1489.042449,0.000378
1490.971260,0.000176
1492.900072,-0.000094
1494.828883,0.000085
1496.757695,0.000295
1498.686506,0.000169
1500.615318,0.000012
1502.544129,0.000048
1504.472941,0.000623
1506.401752,0.001277
1508.330564,0.000884
1510.259375,0.000410
1512.188187,0.000239
1514.116998,0.000245
1516.045809,0.000451
1517.974621,0.000606
1519.903432,0.000815
1521.832244,0.000942
1523.761055,0.000698
1525.689867,0.000507
1527.618678,0.000328
1529.547490,0.000135
1531.476301,0.000301
1533.405113,0.000534
1535.333924,0.000360
1537.262736,0.000569
1539.191547,0.001363
1541.120358,0.001354
1543.049170,0.000841
1544.977981,0.000533
1546.906793,0.000325
1548.835604,0.000308
1550.764416,0.000307
1552.693227,0.000334
1554.622039,0.000514
1556.550850,0.001061
1558.479662,0.001867
1560.408473,0.001382
1562.337285,0.000609
1564.266096,0.000548
1566.194907,0.000677
1568.123719,0.000961
1570.052530,0.001188
1571.981342,0.001064
1573.910153,0.001352
1575.838965,0.001933
1577.767776,0.001965
1579.696588,0.002044
1581.625399,0.002478
1583.554211,0.002938
1585.483022,0.003433
1587.411834,0.004047
1589.340645,0.004733
1591.269456,0.005379
1593.198268,0.005950
1595.127079,0.006452
1597.055891,0.006808
1598.984702,0.007085
1600.913514,0.007252
1602.842325,0.007147
1604.771137,0.006830
1606.699948,0.006401
1608.628760,0.005929
1610.557571,0.005374
1612.486383,0.004820
1614.415194,0.004432
1616.344005,0.004109
1618.272817,0.004438
1620.201628,0.005846
1622.130440,0.007732
1624.059251,0.009082
1625.988063,0.009682
1627.916874,0.009950
1629.845686,0.009589
1631.774497,0.008929
1633.703309,0.008545
1635.632120,0.007671
1637.560932,0.006007
1639.489743,0.004647
1641.418555,0.003611
1643.347366,0.002890
1645.276177,0.002564
1647.204989,0.001966
1649.133800,0.001317
1651.062612,0.001581
1652.991423,0.002067
1654.920235,0.001310
1656.849046,0.000633
1658.777858,0.000476
1660.706669,0.000601
1662.635481,0.000656
1664.564292,0.000409
1666.493104,0.000404
1668.421915,0.000781
1670.350726,0.000850
1672.279538,0.000714
1674.208349,0.000812
1676.137161,0.000759
1678.065972,0.000559
1679.994784,0.000607
1681.923595,0.001039
1683.852407,0.001483
1685.781218,0.001068
1687.710030,0.000606
1689.638841,0.000454
1691.567653,0.000314
1693.496464,0.000598
1695.425275,0.000999
1697.354087,0.001143
1699.282898,0.001488
1701.211710,0.001152
1703.140521,0.000508
1705.069333,0.000514
1706.998144,0.000565
1708.926956,0.000400
1710.855767,0.000317
1712.784579,0.000454
1714.713390,0.000880
1716.642202,0.001265
1718.571013,0.000959
1720.499824,0.000379
1722.428636,0.000218
1724.357447,0.000193
1726.286259,0.000095
1728.215070,0.000089
1730.143882,0.000163
1732.072693,0.000551
1734.001505,0.000835
1735.930316,0.000426
1737.859128,0.000247
1739.787939,0.000325
1741.716751,0.000180
1743.645562,0.000093
1745.574373,0.000199
1747.503185,0.000330
1749.431996,0.000447
1751.360808,0.000350
1753.289619,0.000055
1755.218431,0.000011
1757.147242,0.000082
1759.076054,0.000070
1761.004865,0.000163
1762.933677,0.000102
1764.862488,0.000019
1766.791300,0.000195
1768.720111,0.000369
1770.648922,0.000522
1772.577734,0.000531
1774.506545,0.000262
1776.435357,0.000040
1778.364168,0.000002
1780.292980,0.000071
1782.221791,0.000066
1784.150603,0.000034
1786.079414,0.000029
1788.008226,0.000051
1789.937037,0.000252
1791.865849,0.000417
1793.794660,0.000312
1795.723471,0.000213
1797.652283,0.000270
1799.581094,0.000389
1801.509906,0.000390
1803.438717,0.000324
1805.367529,0.000310
1807.296340,0.000321
1809.225152,0.000420
1811.153963,0.000512
1813.082775,0.000494
1815.011586,0.000527
1816.940398,0.000598
1818.869209,0.000620
1820.798021,0.000711
1822.726832,0.000972
1824.655643,0.001185
1826.584455,0.001236
1828.513266,0.001398
1830.442078,0.001494
1832.370889,0.001376
1834.299701,0.001376
1836.228512,0.001471
1838.157324,0.001518
1840.086135,0.001616
1842.014947,0.001954
1843.943758,0.002296
1845.872570,0.002185
1847.801381,0.001970
1849.730192,0.001912
1851.659004,0.001859
1853.587815,0.001785
1855.516627,0.001688
1857.445438,0.001610
1859.374250,0.001550
1861.303061,0.001412
1863.231873,0.001243
1865.160684,0.001134
1867.089496,0.001125
1869.018307,0.001030
1870.947119,0.000667
1872.875930,0.000737
1874.804741,0.001250
1876.733553,0.000995
1878.662364,0.000377
1880.591176,0.000416
1882.519987,0.000710
1884.448799,0.001006
1886.377610,0.001368
1888.306422,0.001692
1890.235233,0.001908
1892.164045,0.002064
1894.092856,0.002282
1896.021668,0.002398
1897.950479,0.002455
1899.879290,0.002566
1901.808102,0.002594
1903.736913,0.002600
1905.665725,0.002592
1907.594536,0.002510
1909.523348,0.002404
1911.452159,0.002322
1913.380971,0.002245
1915.309782,0.002149
1917.238594,0.002054
1919.167405,0.001909
1921.096217,0.001753
1923.025028,0.001580
1924.953839,0.001320
1926.882651,0.001115
1928.811462,0.000964
1930.740274,0.000794
1932.669085,0.000698
1934.597897,0.000616
1936.526708,0.000499
1938.455520,0.000445
1940.384331,0.000430
1942.313143,0.000381
1944.241954,0.000314
1946.170766,0.000231
1948.099577,0.000152
1950.028388,0.000127
1951.957200,0.000092
1953.886011,0.000019
1955.814823,0.000026
1957.743634,0.000088
1959.672446,0.000085
1961.601257,0.000050
1963.530069,0.000038
1965.458880,0.000020
1967.387692,-0.000003
1969.316503,0.000010
1971.245315,0.000037
1973.174126,0.000031
1975.102938,-0.000024
1977.031749,-0.000062
1978.960560,-0.000011
1980.889372,0.000043
1982.818183,0.000025
1984.746995,-0.000020
1986.675806,-0.000045
1988.604618,-0.000005
1990.533429,0.000059
1992.462241,0.000054
1994.391052,-0.000008
1996.319864,-0.000059
1998.248675,-0.000031
2000.177487,0.000024
2002.106298,0.000013
2004.035109,0.000032
2005.963921,0.000064
2007.892732,0.000005
2009.821544,-0.000036
2011.750355,-0.000021
2013.679167,-0.000008
2015.607978,0.000032
2017.536790,0.000042
2019.465601,0.000008
2021.394413,-0.000004
2023.323224,-0.000030
2025.252036,-0.000044
2027.180847,-0.000014
2029.109658,-0.000009
2031.038470,-0.000034
2032.967281,-0.000001
2034.896093,0.000072
2036.824904,0.000057
2038.753716,0.000001
2040.682527,0.000018
2042.611339,0.000033
2044.540150,0.000012
2046.468962,0.000017
2048.397773,0.000009
2050.326585,-0.000052
2052.255396,-0.000048
2054.184207,0.000054
2056.113019,0.000096
2058.041830,0.000054
2059.970642,0.000041
2061.899453,0.000047
2063.828265,0.000004
2065.757076,-0.000075
2067.685888,-0.000099
2069.614699,-0.000032
2071.543511,0.000020
2073.472322,0.000043
2075.401134,0.000074
2077.329945,0.000042
2079.258756,0.000017
2081.187568,0.000040
2083.116379,0.000008
2085.045191,0.000008
2086.974002,0.000070
2088.902814,0.000064
2090.831625,0.000036
2092.760437,0.000039
2094.689248,-0.000011
2096.618060,-0.000055
2098.546871,-0.000011
2100.475683,0.000016
2102.404494,0.000012
2104.333305,0.000027
2106.262117,0.000025
2108.190928,0.000024
2110.119740,0.000042
2112.048551,0.000047
2113.977363,0.000008
2115.906174,-0.000054
2117.834986,-0.000044
2119.763797,0.000045
2121.692609,0.000107
2123.621420,0.000060
2125.550232,-0.000012
2127.479043,-0.000003
2129.407854,0.000007
2131.336666,-0.000035
2133.265477,-0.000048
2135.194289,-0.000052
2137.123100,-0.000069
2139.051912,-0.000001
2140.980723,0.000059
2142.909535,-0.000004
2144.838346,-0.000029
2146.767158,0.000022
2148.695969,0.000059
2150.624781,0.000089
2152.553592,0.000077
2154.482404,0.000086
2156.411215,0.000152
2158.340026,0.000113
2160.268838,-0.000015
2162.197649,-0.000082
2164.126461,-0.000068
2166.055272,-0.000028
2167.984084,-0.000023
2169.912895,-0.000048
2171.841707,-0.000044
2173.770518,-0.000008
2175.699330,0.000026
2177.628141,0.000040
2179.556953,0.000037
2181.485764,0.000064
2183.414575,0.000081
2185.343387,-0.000007
2187.272198,-0.000076
2189.201010,-0.000077
2191.129821,-0.000107
2193.058633,-0.000091
2194.987444,-0.000047
2196.916256,-0.000044
2198.845067,0.000013
2200.773879,0.000084
2202.702690,0.000068
2204.631502,0.000022
2206.560313,0.000014
2208.489124,0.000022
2210.417936,0.000009
2212.346747,-0.000017
2214.275559,-0.000005
2216.204370,0.000054
2218.133182,0.000076
2220.061993,0.000017
2221.990805,-0.000032
2223.919616,0.000007
2225.848428,0.000051
2227.777239,0.000046
2229.706051,0.000072
2231.634862,0.000081
2233.563673,0.000031
2235.492485,0.000020
2237.421296,0.000038
2239.350108,0.000042
2241.278919,0.000061
2243.207731,0.000053
2245.136542,-0.000006
2247.065354,-0.000020
2248.994165,0.000003
2250.922977,0.000001
2252.851788,-0.000009
2254.780600,-0.000032
2256.709411,-0.000014
2258.638222,0.000031
2260.567034,0.000001
2262.495845,-0.000037
2264.424657,-0.000027
2266.353468,-0.000030
2268.282280,-0.000040
2270.211091,-0.000006
2272.139903,0.000040
2274.068714,0.000028
2275.997526,-0.000008
2277.926337,-0.000020
2279.855149,-0.000029
2281.783960,-0.000054
2283.712771,-0.000053
2285.641583,0.000023
2287.570394,0.000078
2289.499206,0.000020
2291.428017,-0.000059
2293.356829,-0.000077
2295.285640,-0.000069
2297.214452,-0.000052
2299.143263,-0.000011
2301.072075,0.000017
2303.000886,0.000011
2304.929698,0.000018
2306.858509,0.000035
2308.787320,0.000026
2310.716132,0.000006
2312.644943,0.000024
2314.573755,0.000083
2316.502566,0.000115
2318.431378,0.000143
2320.360189,0.000209
2322.289001,0.000198
2324.217812,0.000113
2326.146624,0.000077
2328.075435,0.000149
2330.004247,0.000248
2331.933058,0.000225
2333.861870,0.000175
2335.790681,0.000199
